更新日期及时间（以本地时间表示）,完结日期及时间（以本地时间表示）,纬度（度）,经度（度）,临近预测半小时累计雨量（毫米）
202606180812,202606180842,23.451,113.637,0.00
202606180812,202606180842,23.451,113.657,0.00
202606180812,202606180842,23.451,113.676,0.00
202606180812,202606180842,23.451,113.696,0.00
202606180812,202606180842,23.451,113.715,0.00
202606180812,202606180842,23.451,113.735,0.00
202606180812,202606180842,23.451,113.754,0.00
202606180812,202606180842,23.451,113.774,0.00
202606180812,202606180842,23.451,113.793,0.00
202606180812,202606180842,23.451,113.812,0.00
202606180812,202606180842,23.451,113.832,0.00
202606180812,202606180842,23.451,113.851,0.00
202606180812,202606180842,23.451,113.871,0.00
202606180812,202606180842,23.451,113.890,0.05
202606180812,202606180842,23.451,113.910,0.80
202606180812,202606180842,23.451,113.929,2.13
202606180812,202606180842,23.451,113.949,1.25
202606180812,202606180842,23.451,113.968,0.17
202606180812,202606180842,23.451,113.988,0.00
202606180812,202606180842,23.451,114.007,0.02
202606180812,202606180842,23.451,114.026,0.21
202606180812,202606180842,23.451,114.046,0.58
202606180812,202606180842,23.451,114.065,1.09
202606180812,202606180842,23.451,114.085,1.25
202606180812,202606180842,23.451,114.104,1.13
202606180812,202606180842,23.451,114.124,1.90
202606180812,202606180842,23.451,114.143,1.62
202606180812,202606180842,23.451,114.163,1.07
202606180812,202606180842,23.451,114.182,1.10
202606180812,202606180842,23.451,114.202,0.99
202606180812,202606180842,23.451,114.221,1.03
202606180812,202606180842,23.451,114.240,0.61
202606180812,202606180842,23.451,114.260,0.08
202606180812,202606180842,23.451,114.279,0.19
202606180812,202606180842,23.451,114.299,0.23
202606180812,202606180842,23.451,114.318,0.11
202606180812,202606180842,23.451,114.338,0.06
202606180812,202606180842,23.451,114.357,0.28
202606180812,202606180842,23.451,114.377,1.05
202606180812,202606180842,23.451,114.396,1.61
202606180812,202606180842,23.451,114.416,1.01
202606180812,202606180842,23.451,114.435,0.46
202606180812,202606180842,23.451,114.454,0.32
202606180812,202606180842,23.451,114.474,1.25
202606180812,202606180842,23.451,114.493,2.10
202606180812,202606180842,23.451,114.513,1.35
202606180812,202606180842,23.451,114.532,0.29
202606180812,202606180842,23.451,114.552,0.49
202606180812,202606180842,23.451,114.571,0.87
202606180812,202606180842,23.451,114.591,0.98
202606180812,202606180842,23.451,114.610,0.47
202606180812,202606180842,23.451,114.630,0.07
202606180812,202606180842,23.451,114.649,0.01
202606180812,202606180842,23.451,114.669,0.00
202606180812,202606180842,23.451,114.688,0.00
202606180812,202606180842,23.451,114.707,0.00
202606180812,202606180842,23.451,114.727,0.00
202606180812,202606180842,23.451,114.746,0.00
202606180812,202606180842,23.451,114.766,0.00
202606180812,202606180842,23.451,114.785,0.00
202606180812,202606180842,23.451,114.805,0.00
202606180812,202606180842,23.451,114.824,0.00
202606180812,202606180842,23.451,114.844,0.00
202606180812,202606180842,23.451,114.863,0.00
202606180812,202606180842,23.451,114.883,0.00
202606180812,202606180842,23.451,114.902,0.01
202606180812,202606180842,23.451,114.921,0.03
202606180812,202606180842,23.451,114.941,0.07
202606180812,202606180842,23.451,114.960,0.07
202606180812,202606180842,23.451,114.980,0.10
202606180812,202606180842,23.451,114.999,0.15
202606180812,202606180842,23.451,115.019,0.17
202606180812,202606180842,23.451,115.038,0.19
202606180812,202606180842,23.451,115.058,0.12
202606180812,202606180842,23.451,115.077,0.02
202606180812,202606180842,23.451,115.097,0.00
202606180812,202606180842,23.451,115.116,0.00
202606180812,202606180842,23.451,115.135,0.02
202606180812,202606180842,23.451,115.155,0.02
202606180812,202606180842,23.451,115.174,0.02
202606180812,202606180842,23.451,115.194,0.13
202606180812,202606180842,23.451,115.213,0.33
202606180812,202606180842,23.451,115.233,0.30
202606180812,202606180842,23.451,115.252,0.21
202606180812,202606180842,23.451,115.272,0.15
202606180812,202606180842,23.451,115.291,0.08
202606180812,202606180842,23.433,112.956,0.78
202606180812,202606180842,23.433,112.976,0.61
202606180812,202606180842,23.433,112.995,1.56
202606180812,202606180842,23.433,113.015,2.52
202606180812,202606180842,23.433,113.034,3.49
202606180812,202606180842,23.433,113.054,3.79
202606180812,202606180842,23.433,113.073,4.02
202606180812,202606180842,23.433,113.093,4.16
202606180812,202606180842,23.433,113.112,2.95
202606180812,202606180842,23.433,113.131,1.87
202606180812,202606180842,23.433,113.151,1.56
202606180812,202606180842,23.433,113.170,1.30
202606180812,202606180842,23.433,113.190,0.69
202606180812,202606180842,23.433,113.209,0.49
202606180812,202606180842,23.433,113.229,0.47
202606180812,202606180842,23.433,113.248,0.43
202606180812,202606180842,23.433,113.268,0.69
202606180812,202606180842,23.433,113.287,1.00
202606180812,202606180842,23.433,113.307,1.14
202606180812,202606180842,23.433,113.326,0.93
202606180812,202606180842,23.433,113.345,0.93
202606180812,202606180842,23.433,113.365,0.99
202606180812,202606180842,23.433,113.384,1.04
202606180812,202606180842,23.433,113.404,0.86
202606180812,202606180842,23.433,113.423,0.62
202606180812,202606180842,23.433,113.443,0.35
202606180812,202606180842,23.433,113.462,0.10
202606180812,202606180842,23.433,113.482,0.08
202606180812,202606180842,23.433,113.501,0.16
202606180812,202606180842,23.433,113.521,0.29
202606180812,202606180842,23.433,113.540,0.39
202606180812,202606180842,23.433,113.560,0.24
202606180812,202606180842,23.433,113.579,0.03
202606180812,202606180842,23.433,113.598,0.00
202606180812,202606180842,23.433,113.618,0.00
202606180812,202606180842,23.433,113.637,0.00
202606180812,202606180842,23.433,113.657,0.00
202606180812,202606180842,23.433,113.676,0.00
202606180812,202606180842,23.433,113.696,0.00
202606180812,202606180842,23.433,113.715,0.00
202606180812,202606180842,23.433,113.735,0.00
202606180812,202606180842,23.433,113.754,0.00
202606180812,202606180842,23.433,113.774,0.00
202606180812,202606180842,23.433,113.793,0.00
202606180812,202606180842,23.433,113.812,0.00
202606180812,202606180842,23.433,113.832,0.00
202606180812,202606180842,23.433,113.851,0.00
202606180812,202606180842,23.433,113.871,0.00
202606180812,202606180842,23.433,113.890,0.05
202606180812,202606180842,23.433,113.910,0.67
202606180812,202606180842,23.433,113.929,1.25
202606180812,202606180842,23.433,113.949,0.49
202606180812,202606180842,23.433,113.968,0.03
202606180812,202606180842,23.433,113.988,0.00
202606180812,202606180842,23.433,114.007,0.10
202606180812,202606180842,23.433,114.026,0.60
202606180812,202606180842,23.433,114.046,1.11
202606180812,202606180842,23.433,114.065,1.62
202606180812,202606180842,23.433,114.085,1.20
202606180812,202606180842,23.433,114.104,1.17
202606180812,202606180842,23.433,114.124,2.04
202606180812,202606180842,23.433,114.143,1.68
202606180812,202606180842,23.433,114.163,1.54
202606180812,202606180842,23.433,114.182,1.53
202606180812,202606180842,23.433,114.202,1.20
202606180812,202606180842,23.433,114.221,1.03
202606180812,202606180842,23.433,114.240,0.43
202606180812,202606180842,23.433,114.260,0.04
202606180812,202606180842,23.433,114.279,0.03
202606180812,202606180842,23.433,114.299,0.03
202606180812,202606180842,23.433,114.318,0.07
202606180812,202606180842,23.433,114.338,0.17
202606180812,202606180842,23.433,114.357,0.70
202606180812,202606180842,23.433,114.377,1.64
202606180812,202606180842,23.433,114.396,1.94
202606180812,202606180842,23.433,114.416,1.12
202606180812,202606180842,23.433,114.435,0.84
202606180812,202606180842,23.433,114.454,0.94
202606180812,202606180842,23.433,114.474,1.96
202606180812,202606180842,23.433,114.493,2.10
202606180812,202606180842,23.433,114.513,1.22
202606180812,202606180842,23.433,114.532,0.47
202606180812,202606180842,23.433,114.552,0.76
202606180812,202606180842,23.433,114.571,1.18
202606180812,202606180842,23.433,114.591,1.39
202606180812,202606180842,23.433,114.610,0.88
202606180812,202606180842,23.433,114.630,0.21
202606180812,202606180842,23.433,114.649,0.03
202606180812,202606180842,23.433,114.669,0.00
202606180812,202606180842,23.433,114.688,0.00
202606180812,202606180842,23.433,114.707,0.00
202606180812,202606180842,23.433,114.727,0.00
202606180812,202606180842,23.433,114.746,0.00
202606180812,202606180842,23.433,114.766,0.00
202606180812,202606180842,23.433,114.785,0.00
202606180812,202606180842,23.433,114.805,0.00
202606180812,202606180842,23.433,114.824,0.00
202606180812,202606180842,23.433,114.844,0.00
202606180812,202606180842,23.433,114.863,0.00
202606180812,202606180842,23.433,114.883,0.01
202606180812,202606180842,23.433,114.902,0.02
202606180812,202606180842,23.433,114.921,0.09
202606180812,202606180842,23.433,114.941,0.27
202606180812,202606180842,23.433,114.960,0.42
202606180812,202606180842,23.433,114.980,0.57
202606180812,202606180842,23.433,114.999,0.66
202606180812,202606180842,23.433,115.019,0.68
202606180812,202606180842,23.433,115.038,0.66
202606180812,202606180842,23.433,115.058,0.41
202606180812,202606180842,23.433,115.077,0.13
202606180812,202606180842,23.433,115.097,0.03
202606180812,202606180842,23.433,115.116,0.06
202606180812,202606180842,23.433,115.135,0.07
202606180812,202606180842,23.433,115.155,0.04
202606180812,202606180842,23.433,115.174,0.10
202606180812,202606180842,23.433,115.194,0.27
202606180812,202606180842,23.433,115.213,0.52
202606180812,202606180842,23.433,115.233,0.43
202606180812,202606180842,23.433,115.252,0.29
202606180812,202606180842,23.433,115.272,0.23
202606180812,202606180842,23.433,115.291,0.15
202606180812,202606180842,23.415,112.956,0.42
202606180812,202606180842,23.415,112.976,0.62
202606180812,202606180842,23.415,112.995,1.27
202606180812,202606180842,23.415,113.015,1.57
202606180812,202606180842,23.415,113.034,2.33
202606180812,202606180842,23.415,113.054,3.37
202606180812,202606180842,23.415,113.073,4.32
202606180812,202606180842,23.415,113.093,4.58
202606180812,202606180842,23.415,113.112,3.07
202606180812,202606180842,23.415,113.131,2.13
202606180812,202606180842,23.415,113.151,1.97
202606180812,202606180842,23.415,113.170,1.26
202606180812,202606180842,23.415,113.190,0.50
202606180812,202606180842,23.415,113.209,0.40
202606180812,202606180842,23.415,113.229,0.36
202606180812,202606180842,23.415,113.248,0.43
202606180812,202606180842,23.415,113.268,0.71
202606180812,202606180842,23.415,113.287,0.91
202606180812,202606180842,23.415,113.307,0.88
202606180812,202606180842,23.415,113.326,0.74
202606180812,202606180842,23.415,113.345,0.75
202606180812,202606180842,23.415,113.365,0.90
202606180812,202606180842,23.415,113.384,1.02
202606180812,202606180842,23.415,113.404,0.79
202606180812,202606180842,23.415,113.423,0.61
202606180812,202606180842,23.415,113.443,0.32
202606180812,202606180842,23.415,113.462,0.09
202606180812,202606180842,23.415,113.482,0.14
202606180812,202606180842,23.415,113.501,0.24
202606180812,202606180842,23.415,113.521,0.42
202606180812,202606180842,23.415,113.540,0.38
202606180812,202606180842,23.415,113.560,0.15
202606180812,202606180842,23.415,113.579,0.01
202606180812,202606180842,23.415,113.598,0.00
202606180812,202606180842,23.415,113.618,0.00
202606180812,202606180842,23.415,113.637,0.00
202606180812,202606180842,23.415,113.657,0.00
202606180812,202606180842,23.415,113.676,0.00
202606180812,202606180842,23.415,113.696,0.00
202606180812,202606180842,23.415,113.715,0.00
202606180812,202606180842,23.415,113.735,0.00
202606180812,202606180842,23.415,113.754,0.00
202606180812,202606180842,23.415,113.774,0.00
202606180812,202606180842,23.415,113.793,0.00
202606180812,202606180842,23.415,113.812,0.00
202606180812,202606180842,23.415,113.832,0.00
202606180812,202606180842,23.415,113.851,0.00
202606180812,202606180842,23.415,113.871,0.00
202606180812,202606180842,23.415,113.890,0.00
202606180812,202606180842,23.415,113.910,0.09
202606180812,202606180842,23.415,113.929,0.14
202606180812,202606180842,23.415,113.949,0.03
202606180812,202606180842,23.415,113.968,0.01
202606180812,202606180842,23.415,113.988,0.01
202606180812,202606180842,23.415,114.007,0.31
202606180812,202606180842,23.415,114.026,1.08
202606180812,202606180842,23.415,114.046,1.66
202606180812,202606180842,23.415,114.065,2.05
202606180812,202606180842,23.415,114.085,0.96
202606180812,202606180842,23.415,114.104,0.75
202606180812,202606180842,23.415,114.124,1.61
202606180812,202606180842,23.415,114.143,2.33
202606180812,202606180842,23.415,114.163,2.90
202606180812,202606180842,23.415,114.182,2.22
202606180812,202606180842,23.415,114.202,1.57
202606180812,202606180842,23.415,114.221,0.98
202606180812,202606180842,23.415,114.240,0.18
202606180812,202606180842,23.415,114.260,0.02
202606180812,202606180842,23.415,114.279,0.01
202606180812,202606180842,23.415,114.299,0.02
202606180812,202606180842,23.415,114.318,0.15
202606180812,202606180842,23.415,114.338,0.38
202606180812,202606180842,23.415,114.357,1.37
202606180812,202606180842,23.415,114.377,2.19
202606180812,202606180842,23.415,114.396,1.77
202606180812,202606180842,23.415,114.416,1.08
202606180812,202606180842,23.415,114.435,1.22
202606180812,202606180842,23.415,114.454,1.78
202606180812,202606180842,23.415,114.474,2.68
202606180812,202606180842,23.415,114.493,1.91
202606180812,202606180842,23.415,114.513,1.08
202606180812,202606180842,23.415,114.532,0.83
202606180812,202606180842,23.415,114.552,1.20
202606180812,202606180842,23.415,114.571,1.57
202606180812,202606180842,23.415,114.591,1.67
202606180812,202606180842,23.415,114.610,1.04
202606180812,202606180842,23.415,114.630,0.30
202606180812,202606180842,23.415,114.649,0.05
202606180812,202606180842,23.415,114.669,0.00
202606180812,202606180842,23.415,114.688,0.00
202606180812,202606180842,23.415,114.707,0.00
202606180812,202606180842,23.415,114.727,0.00
202606180812,202606180842,23.415,114.746,0.00
202606180812,202606180842,23.415,114.766,0.00
202606180812,202606180842,23.415,114.785,0.00
202606180812,202606180842,23.415,114.805,0.00
202606180812,202606180842,23.415,114.824,0.00
202606180812,202606180842,23.415,114.844,0.00
202606180812,202606180842,23.415,114.863,0.00
202606180812,202606180842,23.415,114.883,0.01
202606180812,202606180842,23.415,114.902,0.06
202606180812,202606180842,23.415,114.921,0.20
202606180812,202606180842,23.415,114.941,0.54
202606180812,202606180842,23.415,114.960,1.12
202606180812,202606180842,23.415,114.980,1.64
202606180812,202606180842,23.415,114.999,2.03
202606180812,202606180842,23.415,115.019,2.37
202606180812,202606180842,23.415,115.038,2.06
202606180812,202606180842,23.415,115.058,1.18
202606180812,202606180842,23.415,115.077,0.43
202606180812,202606180842,23.415,115.097,0.14
202606180812,202606180842,23.415,115.116,0.34
202606180812,202606180842,23.415,115.135,0.48
202606180812,202606180842,23.415,115.155,0.16
202606180812,202606180842,23.415,115.174,0.41
202606180812,202606180842,23.415,115.194,0.74
202606180812,202606180842,23.415,115.213,0.89
202606180812,202606180842,23.415,115.233,0.74
202606180812,202606180842,23.415,115.252,0.64
202606180812,202606180842,23.415,115.272,0.60
202606180812,202606180842,23.415,115.291,0.49
202606180812,202606180842,23.397,112.956,0.35
202606180812,202606180842,23.397,112.976,0.65
202606180812,202606180842,23.397,112.995,0.82
202606180812,202606180842,23.397,113.015,1.00
202606180812,202606180842,23.397,113.034,1.94
202606180812,202606180842,23.397,113.054,3.82
202606180812,202606180842,23.397,113.073,5.24
202606180812,202606180842,23.397,113.093,5.06
202606180812,202606180842,23.397,113.112,3.20
202606180812,202606180842,23.397,113.131,2.63
202606180812,202606180842,23.397,113.151,2.44
202606180812,202606180842,23.397,113.170,1.21
202606180812,202606180842,23.397,113.190,0.46
202606180812,202606180842,23.397,113.209,0.41
202606180812,202606180842,23.397,113.229,0.41
202606180812,202606180842,23.397,113.248,0.52
202606180812,202606180842,23.397,113.268,0.72
202606180812,202606180842,23.397,113.287,0.76
202606180812,202606180842,23.397,113.307,0.58
202606180812,202606180842,23.397,113.326,0.56
202606180812,202606180842,23.397,113.345,0.67
202606180812,202606180842,23.397,113.365,0.95
202606180812,202606180842,23.397,113.384,1.00
202606180812,202606180842,23.397,113.404,0.77
202606180812,202606180842,23.397,113.423,0.64
